speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Tuesday, 18 September 2012",17
1,The DEPUTY SPEAKER,Unknown,"Ms AE Burke) took the chair at 12:00, made an acknowledgement of country and read prayers. Australian Charities and Not-forprofits Commission Bill 2012 Australian Charities and Not-forprofits Commission (Consequential and Transitional) Bill 2012 Second Reading Cognate debate. Debate resumed on the motion: That this bill be now read a second time.",17
2,Mr BRIGGS,Unknown," I rise to join with colleagues on this side of the House firstly to acknowledge the tremendous contribution the not-for-profit and charity sector make in all our communities around the country, making the fabric of society so strong, and secondly, in large part because of that, to oppose what the government is doing with these bills. We believe fundamentally that the government's approach is wrong. There is a big difference between the approach of the coalition and the approach of the Labor-Greens alliance. We believe in people and in trusting people to manage themselves in an appropriate manner, not overregulating where it is unnecessary; whereas the approach of this Labor-Greens alliance is so often to intervene, handing more power to government to overregulate, in many cases inappropriately, increasing red tape and treating the sector and individual charities and organisations in the community with a lack of trust and hindering their work. We know that communities and organisations that are from communities know what their community wants. For example, our policy is to pursue selfmanagement of schools-which my colleague the member for Aston argues for so passionately and well-because we know that if you give school communities more power to look after their own arrangements then the schools will be better and stronger. BILLS We know that from the evidence in Western Australia, where that program is working just so well in the public system. We know that from the private system, where private schools are managed by principals who have autonomy and can make decisions about their own schools and their future. We know the same applies for charitable and not-for-profit organisations. I grew up in a family with a father who is a legatee and who has been the treasurer of the Mildura Legacy Club for probably as long as the club has been going. We saw when we were growing up how important these organisations are to local communities. The communities know how important they are because that is why they are there in the first place. They are formed, as Legacy was, by people who wanted to look after their own community well back following the First World War, and they have been strong contributors to the community for that period of time. They do not need a great big new regulator to tell them how to do their job, and that is why we are opposed to this bill. Equally, the Returned and Services League of Australia, another organisation representing people who have returned from serving our country, do such a terrific job in the community of looking after returned servicemen and their familiesservicepeople and their families, I should say. They have small branches in regional electorates like mine, where you have lots of towns and lots of RSLs. You have lots of small clubs, small charities and small organisations which do so much in those smaller communities. My electorate has so many wonderful RSLs, whether on Kangaroo Island, in Victor Harbor or in Yankalilla. There are the Strathalbyn and Goolwa RSLs, of course. There are RSLs in Mount Barker and Lobethal and through the northern parts of the electorate, including Stirling, Nairne and other places. They do a terrific job of representing those people. One in particular I am associated with is the Macclesfield RSL, which is run by a small group of dedicated people who continually not only build and work hard to put on their public display of support on ANZAC Day every year-on the Sunday evening immediately prior to ANZAC Day they have a public service, which is always extremely well attended for a small community-but also do a lot of work below the surface raising money to help veterans and veterans' families in the area. It is such important work, which in many cases cannot be done by governments. This legislation will impact on them. Again, we know that not because the shadow minister-who is doing a terrific job in prosecuting why this is bad legislation-has said that but because that is what these organisations themselves are saying. Just on 7 September, a couple of weeks ago, I received a letter from the SA branch president, Brigadier Tim Hanna AM. He is the state president of the RSL's South Australia, Northern Territory and Broken Hill branch. In that letter he raised very real concerns about this legislation. He said: RSL-SA has significant concerns about the proposed new legislation as follows:  It is not clear as to whether the ACNC's role will expand to include the regulation of NFP entities.  Greater detail is needed on the outcomes of Commonwealth's work to ""reduce duplication"" how is this going to be achieved and what are the timelines for reductionsbecause, of course, we know that several states have their own arrangements when it comes to managing charitable organisations as it is The RSL supports the concept of a national ""Charity Passport"" as a first step towards a ""one stop shop"" reporting however more information is required as to how all levels of government are going to implement this and manage the process.  Transitional arrangements are not clear.  It is not clear how the diverse requirements of the various Government bodies that regulate different facets of work undertaken by NFP, for example, aged care, are going to be managed to avoid increasing already cumbersome governance practices.  As most of our Sub-Branches are separately incorporated, small and often part-time enterprises, the cost and effort required to generate the necessary financial reporting is very difficult to justify, will consume a lot of the Sub-Branches' time and will be challenging for those Sub-Branches which comprise older membersand that point particularly relates to my electorate, with a lot of smaller RSL branches which do such important work with an older group of members, as you would understand Given that many of our smaller Sub-Branches do not have computer access or that the volunteers that manage these smaller SubBranches do not have the necessary computer skills, we have significant concerns about the adoption of the online processes, including the purchase of compatible computer equipment given that Government funding … has been significantly reduced.  It is unclear how entities will move between reporting tiers. the They are pretty substantial concerns from the South Australian RSL branch, representing all the branches in South Australia. Particularly relating to my electorate are the last two of those issues and the regulatory burden impact this will have on smaller subbranches. It is just one example from the charitable sector. This will be consistent throughout the charity and not-for-profit sector. Many of my colleagues have referred in their speeches to comments that have come to us from such broad representatives as Australian Baptist Ministries, the Catholic Bishops Conference and even the ACF, of all organisations, who have complained about the regulatory burden, the uncertainty and the direction of this legislation. Many of those organisations have urged us to oppose this legislation because it is bad legislation. Like in so many policy areas, we believe that we have got a better way. The shadow minister, the member for Menzies, has been talking about the important commitment that we have to our civil society to ensure that the not-for-profit sector and the charity sector are well regulated and well managed. He has said, and he has committed, that the coalition will implement one contract with the department for each agency, instead of multiple contracts, reducing red tape. Senator Sinodinos and his group has been set that task by our leader, to reduce a billion dollars of red tape requirements from the economy each year. The coalition will require the department to negotiate the content of the contracts with the agencies instead of simply imposing it on them. We will simplify the auditing process to require one financial report from each agency annually. We will replace the current system of rolling audits with an initial benchmarking audit that has a period of five years, with spot audits to be undertaken if the Commonwealth is made aware of any adverse conduct on behalf of the agency. We will simplify reporting requirements for governance arrangements, with registration as a company or unincorporated associations sufficing as evidence of appropriate governance arrangements. We will require all agencies to lodge a one-page annual governance return by the chairperson of the board or governing council, indicating that the agency is governed properly. We will replace the current time-consuming, costly system of data collection with a requirement that each agency file a quarterly report indicating the number of clients seen by the agency, according to the program area, and postcode of the client. We will require each agency to publish on its website its annual financial return and an annual governance statement. We will replace the current system of data collection with a series of cross-sector evaluations of efficiency and effectiveness of various programs. We will work with the sector to ensure adequate and known whistleblower provisions are in place. These are commitments that reduce red tape. These are commitments that will make it easier for the charity sector and the notfor-profit sector to get on and do what they do so well, which is represent their communities and work on behalf of their communities. It is about trusting those organisations to do the right thing, trusting the RSLs in my electorate-across South Australia and across the country, for that matter-to do the right thing, trusting legacy organisations and trusting aged-care homes. It is about trusting all those charitable organisations that work not for their profit, not for their own personal gain but for the benefit of the community. We know that in our country we have got such a great social fabric, such a commitment to each other through these organisations, that we should not be putting in place legislation that makes it much harder for these organisations to do what we want them to do in the first place. This is also legislation which discourages involvement in our civil society-in that very fabric that makes us such a strong place, whether it be commitments to surf clubs, commitments to RSLs or commitments to working in any charitable or not-for-profit organisation in a local community to make that community stronger. Throughout my electorate I see it every time. I go out. I will be at the local Hills Football League grand final this Saturday, which means so much to so many people. People give their commitment for free as a broader commitment to the social fabric of our society, whether they are undertaking roles that government just cannot do or whether they are doing things for the broader community good. These are organisations that should be supported by this place and by the state parliaments around the country, not have an additional red tape burden imposed upon them. I will finish as I began, by saying there a stark difference between what the coalition stands for and what the Labor Party and the Greens stand for. People often say that there is not much difference between the two parties. I would say to them that this is an area where there is a big difference. On this side of the parliament we trust these organisations, we want to invest in these organisations and we believe these organisations play an absolutely fundamental role in our society, and they do these things so much better than governments could ever do. I believe with every fibre of my being that these organisations will do these jobs better than a government department could ever do them. Those on the other side believe that the government should be there always, that the government know best, that the government should be undertaking many of these roles. That means that they will want to tax us more so they can have more services provided by bureaucrats. We say let's tax us less and let community organisations get out there and do the right thing-do what they want to do for their own communities and support their own communities. Remove this unnecessary red tape so they can get on and do just that, with that great Australian commitment to our broader society. On that basis I stand with my colleagues in opposition to this bad piece of legislation. We do not support it. We will not support it when it comes to the vote. I congratulate the shadow minister on providing a very sound alternative plan.",17
3,Mr TUDGE,Unknown," I rise also to speak on the Australian Charities and Notfor-profits Commission Bill 2012 and the Australian Charities and Not-for-profits Commission (Consequential and Transitional) Bill 2012. Everyone in this House no doubt shares the view that charities is and non-profits do vitally important work across the community. They run many of our great hospitals and they run a third of all of our schools. They provide fantastic opportunities for our young through sporting clubs. They provide services for aged care. They run the RSLs. They care for thousands of people who are impoverished or in need of some sort of assistance, often through the churches or other Christian organisations. We therefore all no doubt share the aim that we should be doing everything that we can to support the not-for-profit sector and, most importantly, this means from a far governmental perspective allowing these organisations to get on with what they do best-that is, serve their community-and minimise the amount of bureaucracy that they face. These bills were intended to do just this but, unfortunately, they do the exact opposite. For this reason the opposition is firmly opposing these bills. The bills themselves create a new federal charities commission, which has the intent of being a one-stop shop for the non-profit sector so they do not have to deal with multiple different agencies and report multiple times-a fine intent. But the bills do not go anywhere near achieving this intent. Indeed, the problem is that the bills in fact add an additional layer of reporting for these community organisations but do not remove a single layer in the process. Why is this so? Because the existing reporting bodies are largely at the state government level, although there are some federal ones also. Yet the federal government has held very few consultations and negotiations with the state governments to ensure that they would remove any of their reporting requirements before, or at least in alignment with, the introduction of this new commission. Indeed, at the Parliamentary Joint Committee on Corporations and Financial Services inquiry into these bills, the Interim Commissioner of the ACNC Implementation Taskforce told the committee that no state or territory government had entered into a memorandum of understanding with the Commonwealth to participate in the new arrangements-not a single one. As the member for Bradfield pointed out earlier in this debate, when one of the senior Prime Minister and Cabinet officials was asked in the hearings why these new reporting arrangements were put in place before arrangements were made with the states and territories, he simply replied: Our view-and, I must say, with considerable experience of COAG processes-is that that would take many years to do. What this official meant was that it would take many years of working diligently with the state and territory governments to ensure that they worked cooperatively and removed their layers of bureaucracy before this new layer of bureaucracy was added or in concert with this new layer of bureaucracy being added. But instead of the government doing this, instead of the government embarking on a process, taking its time and deliberately working through with the state and territory government to do this and then at the end of the process introducing this legislation, it has simply added another layer of bureaucracy on top of it all. This also means that we will now be stuck, if these bills are passed, with duplicating regulations for many years to come. We know that the states and territories are very reluctant to give up their powers. What this means in practice is that charities and non-profit organisations will do less of serving the community and do more of preparing duplicative paperwork for no particular purpose or objective. The Baptist Church of Australia estimates that it will have to spend an additional $1 million per annum of its scarce resources to meet the new requirements inherent in these bills-$1 million from just one of our churches in Australia. The next time the offertory bowl is passed around at Baptist churches, including at the Rowville Baptist church in my electorate, some of that money given by the parishioners will be paying for this new red tape which is being imposed through these bills. That is the bottom line. What an absolute waste. The Baptist Church is not the only charitable organisation that is concerned about this new layer of bureaucracy. Dozens of organisations have come out to express their concerns. Let me mention a small sample of them. The Anglican Diocese of Sydney has said: It is likely that we will need to employ someone on a full-time basis to deal with the compliance issues that this legislation is likely to raise ... The Australian Council for International Development, which represents many charitable organisations, says: The present drafting of the ACNC Draft Bill does not reassure ACFID or its members that it will actually reduce red tape … The drafting indicates that there is yet to be agreement with the States … it does not deliver a 'one-stop-shop' for the establishment of a charity or reporting by a charity … Catholic Health Australia says: … the effect of the Bills would be to add additional regulation to the operation of most for-profit organisations. Catholic Social Services says: … there can be no confidence that reductions in red-tape and duplicative reporting Commonwealth agencies … will diminish in the foreseeable future. The Independent Schools Association says: The regulatory burden will be increased on individual non-government schools creating costly and confusing duplicative governance and reporting situations. The independent and Catholic schools already have to report to myriad bodies, and now this is a further one laid on top of all the existing reporting mechanisms. I know the government is going to be moving amendments and it will enable schools to avoid having to provide this additional reporting-but only for three years. At the end of this three years there will be this additional layer of bureaucracy once again. Mission Australia says: … the bill is not sufficiently well balanced by a commitment to enable the not-for-profit sector to reduce duplication of reporting. The Salvation Army says similar things, as do UnitingCare, World Vision Australia, the YWCA et cetera-I could go on almost all day with all of the people from the different not-for-profit sectors who have come out against the bill, or who have at least expressed their strong concern about the extra layer of bureaucracy which these bills are adding. The extra layer of red tape is my primary concern about this legislation, but it is by no means my only concern. I am also particularly concerned about the powers that this commission is being given. They are extraordinary in their scope and may have the impact of deterring members of the public from taking up voluntary roles within the sector. For example, there are broad powers to investigate any breach of the law notand powers to remove a responsible person. Extraordinarily, this would mean that the commission could remove ministers of parishes and congregations, in a manner by which is totally unprecedented in this country. For a state agency to be going inside a church and removing a minister of a parish or a congregation would be extraordinary. This legislation also gives the power to the commission to deregister an organisation if it is conducting its affairs in a way that may cause harm to or jeopardise the public trust and confidence in the not-for-profit sector. But the phrase 'public trust and confidence' is not defined and remains unclear, which of course creates enormous uncertainty and means that the legislation is likely to lead to expensive litigation. David Gonski, of the Australian Institute of Company Directors and a friend of the government, points out that this legislation may well make Australia the first country in the world to make being on a not-for-profit board as a director more onerous than being on a for-profit board. It is going to make being on a not-for-profit board more onerous than being on a multibillion-dollar for-profit board-extraordinary. Why do we need these extra layers of bureaucracy and reporting? Why do we need such intrusions and such harsh penalties? If this were applying to trade unions, after all the scandals of the Health Services Union and the AWU et cetera, then I could understand that we would here debating the need for additional regulations to fix up the loopholes in the law. But what is the mischief that this legislation is intended to address? The government needs to make its case that there are problems within the existing system, and it should do so inside this parliament before it brings to this parliament bills such as the ones we are debating here. It has failed to do so. It has failed to mention any examples which it can point to which provide the basis for needing to strengthen our laws or to provide additional reporting requirements for every single not-for-profit across the country. At its heart, this legislation suggests a mistrust by government of those in the community sector and a belief that the federal government should be at the centre of all national activity. It is a belief that government must be the guarantor of probity and policing of all our actions. I submit that this is the wrong approach. A civil society is fundamentally based on individuals and families freely associating to pursue their mutual societal, cultural, religious, sporting or other communal interests. They are neither instruments nor agents of the state but they are the community groups which hold our society together, that care for the sick, that support one another, that provide activities of mutual interest and that provide the vitality for our nation. They are built, most importantly, on trust-and on community spirit and mutuality, but most importantly on trust. As the member for Menzies pointed out earlier in this debate, our civil society, on the free association of individuals, preceded the modern nation-state. If we damage our civil society, the state cannot replace it. If our civil society breaks down, the state cannot regulate its regrowth. I have seen the breakdown of civil society, of mutual trust and reciprocity, in remote Aboriginal communities where I have worked. The state cannot rectify this. We have had that experiment and it has failed. If anything, the state needs to back out of the Indigenous community somewhat to let the civil society grow again and to restore the Indigenous elders' authority and restore community voluntary activity, rather than the state being in there intruding in every single aspect of people's lives. My fear with this bill is that it empowers the state over our civil institutions when, if anything, we should be freeing our civil institutions from state power. I say, let our charitable institutions - the churches, the Salvos, the schools, the RSLs, the sporting clubs and the other not-for-profit community organisations-do what they do best and that is serve the community to enhance and enrich our society. This bill does not support this goal. Consequently, it should be firmly rejected.",20
4,Mr BANDT,Unknown," I rise to make a few comments about the Australian Charities and Not-for-profits Commission Bill 2012 and the Australian Charities and Not-for-profits Commission (Consequential and Transitional) Bill 2012 on behalf of the Greens, on the basis that further comments and amendments will be pursued if and when these bills reach the Senate. The strength of our democracy is our civil society. There are 600,000 not-forprofit organisations in Australia which support a range of social, cultural and built environmental activities in our community. Of those 600,000, there are 60,000 charities that will immediately come under the commissioner's jurisdiction if these bills are passed into law. So it is important that we get this reform right. The Australian Greens recognise the opportunities these bills present for reform and the unification of a range of regulations which are currently fragmented across different legislation. However, like the sector, we still have serious concerns about this legislation and its ability to meet the needs of the sector and the broader Australian community. The bill has three objects: accountability and public trust, a vibrant and robust independent sector and red-tape reduction. Taken together, these three objects can set the framework for a regulator who is responsive to the sector, promoting good governance transparency, but it is essential that the regulator has the capacity to walk a fine line between ensuring accountability and undermining the independence and diversity of our civil society. Independence and governance standards are among our largest concerns as the bill sets forth that the governance standards will be contained in regulation. Regulations are not subject to the same level of parliamentary scrutiny as is the legislation and governance standards that are embedded in regulation will be flexible and open to frequent revision. Regulation is a tool for determining aspects of legislation that can frequently change, such as annual fees or levies, and given that breaches of governance will trigger the commissioner's powers, we simply cannot leave these standards in regulation without increasing the safeguards to ensure they cannot be easily revised to the detriment of the sector in the future. Consultation with the sector is an important amendment to and the government amendment which has been circulated goes some way to alleviating our concerns. I am supporting these government amendments under the understanding that my colleague Rachel Siewert in the Senate will move further amendments to resolve some of our outstanding concerns with the amendments as written, to address our expectation that commission will lead to the consultation on governance standards with the not-for-profit sector and that the minister will have reference to those consultations in making the final decisions on the standards. The independence of the sector is essential. The principles of independence need to be embedded in this legislation so as to prevent future gag clauses that would restrict a not-for-profit organisation from engaging in advocacy or criticising and government policy during the pursuit of its mission or purpose. The other considerable concern of the sector which still needs to be resolved is ensuring that this regulator reduces unnecessary administration for our under resourced charity sector, rather than contributing to it. All of these concerns are spelt out in my colleague Senator Siewert's dissenting report to the Community Affairs Legislation Committee inquiry into these bills. The Greens will support these bills in the House on the proviso that we will seek to amend them and address the issues I have raised when the bill reaches the Senate.",23
5,Mr ENTSCH,Unknown," I certainly welcome the opportunity to speak today on this package of bills relating to the establishment of the Australian Charities and Not-for-profits Commission, the ACNC. Frankly, there are a number of elements within these bills that concern not just me but the organisations and people within my electorate, and I think it is vital that these be outlined here today. To start I will first outline the incredible value of the roles charities and not-for-profit organisations play in our communities. In my electorate of Leichhardt, the poor, the vulnerable and the marginalised have been helped for decades through the work of organisations such as Lifeline Community the Care, the Salvation Army, the Dr Edward Koch Foundation, the Red Cross, Centacare and Anglicare. In the community, bodies such as the Men's Sheds, Surf Life Saving North Queensland, sports and recreation clubs far too numerous to mention, public schools and health facilities act as the glue that bring families, friends and strangers together. Animals and wildlife receive exceptional care through the RSPCA and other wonderful organisations like Yaps Animal Refuge Shelter, Cairns Turtle Rehabilitation Centre and Far North Queensland Wildlife Rescue. No-one would argue that, thanks to their dedication, drive and vision of a better society, organisations like these play an invaluable role. With that in mind, it is the coalition's view that we should do everything possible to help and not to hinder the activities of these charities not-for-profits. For that reason I will certainly today be opposing the government's plan to establish the ACNC, which will not achieve one benchmark with regard to reducing red tape, encouraging volunteers or nurturing the activities of these organisations. And why not? Because, firstly, in the main the states and territories already regulate incorporated associations, charity trusts and fundraising activities and impose reporting and governance requirements on bodies that receive state and territory government funding. Have they agreed to hand over any of these powers with regard to this? I would suggest the answer is no. All this new commission will serve to do is add yet another layer of bureaucracy, yet another layer of paperwork to complete, another layer of requirements to meet and another barrier to those organisations effectively carrying out their day-today operations. As another example of unwieldy and unnecessary duplication, the enforcement powers that will be given to the ACNC commissioner are modelled on those already in place at other government agencies. If we are not confident in the existing powers of bodies such as the Australian Securities and Investments Commission, the Australian Prudential Regulation Authority and the Australian Competition and Consumer Commission, then there has to be a major cause for concern. Second, despite this being extremely complex legislation which would clearly require some in-depth scrutiny from the sector, continued government delays meant that they were only given nine working days to make submissions. I must confess to shaking my head whenever I hear the words 'consultation' and 'Labor' in the same sentence. This, I think, is just another and example. In my electorate we do not have a good record with Labor consultation. If you look at the industry consultation that was meant to occur as part of the government's marine reserve network proposal, fishermen and marine users in my electorate reported that Tony Burke, the minister, turned up on a whistlestop tour and proceeded to play off industry groups against each other to try to win their support. This was at the same time as he was putting in place boundaries and usage zones that were totally opposite to what the fishermen needed to retain a sustainable industry and, of course, were totally against the science of the situation. We saw that even more recently in the debate on the supertrawler, where the science went out the window because of the lobbying of interest groups. When they thought they were going to lose the vote, they then made a couple of amendments to include recreational fishermen in the hope that they could again divide those interest groups to push through their agenda. But before that, in my area and in the portfolio of the Minister for Sustainability, Environment, Water, Population and Communities, there was, unsurprisingly, the pretence of consultation around the proposed World Heritage nomination of Cape York. Once the concept of blanket World Heritage listing started being thrown around the Cape, traditional owners, graziers, tourism operators, residents and business people were so infuriated that they withdrew from the process altogether in protest. This resulted in the minister's department missing a key application date with UNESCO in May of this year. I suggest it was very embarrassing for them. With regard to these bills, the government also says that they are going to waiting until after the legislation is introduced before they consult further on what exactly the financial reporting requirements will be. Forgive me for being sceptical about this, but I can see is going to go the same way as other consultations-quite frankly, nothing less than a sham. The third reason the legislation is not going to help the sector is that numerous notfor-profit agencies have given us feedback saying they are hugely concerned that the reporting requirements are inconsistent and becoming more and more complex, and certainly more burdensome. This is a reflection of the fact that over recent decades governments have been increasingly interfering with the day-today operations of agencies. The result is that they are forced to divert already scarce resources away from frontline service delivery simply to comply with the needs of government. A key example of that in my electorate is the case of the Douglas Shire Meals on Wheels, based at Mossman, which has been suffering through an unbelievable regulatory battle with state and federal agencies for many months now. Steve Macrae, the local coordinator, says that as a not-for-profit organisation they are required to submit their audited books to the Office of Fair Trading each year, a relatively simple process. This is as far as the volunteers are prepared to go with regard to red tape. As it is, they have three volunteers whose sole job is to ensure that the paperwork is completed. This equates to at least 20 man-hours per week. However, to continue to provide their unpaid service to the community, they need to complete at least four funding submissions per year. On top, the Cairns Regional Council now want annual inspections of 'their asset' and copies of various audited documents. In addition, occupational health and safety want them to implement their latest policies, which include a three-yearly police check for all volunteers. Now Queensland Meals on it Wheels has jumped on the bandwagon with a new requirement too, and DOHA is forcing them to sign a multipage servicing agreement that will lead to even more red tape. Steve says that even if they complied with this they would need to employ a full time manager. Steve's argument-quite frankly, he is absolutely right-is that if they are to comply with the Queensland Food Act 2007 and its associated regulations then there should be no further need for red tape regarding their meal production and delivery. But with all these additional bills containing such overly heavy-handed powers and penalties, there is a significant risk that members of the public will be deterred from volunteering. After all, whether people are working, retired or semi-retired, there is only so much of their limited spare time that they are prepared to offer as voluntary work. Steve agrees by saying: The more red tape that is imposed on us the less time we have to spend on our core business. It makes it harder to find people willing or able to wrestle with these non-productive bureaucratic requirements. We are well and truly past the days of volunteers being well meaning little old ladies. I have spent some time with this wonderful group, and for each and every one of them their prime reason for giving whatever time they can afford to Meals on Wheels is to actually get out there and deliver a meal. They never, ever envisaged being captured by a range of bureaucratic processes that make it impossible for them to carry out the task for which they volunteered. We need to look seriously at this, particularly when we start looking at the imposition of a broad range of other bureaucratic processes, many of which are being proposed in this current bill. At the end of the day, you are going to find out that there will be people out there who are more capable and willing to do it but that will just refuse to offer this service because of the risk to themselves and, of course, the fact that they are not actually doing what they intended to do. I think this is the perfect example of how a small local organisation, which knows very well how to carry its role independently, viably and successfully, is being overburdened with this bureaucracy. So what is the solution? The coalition believes that there should be transparency and accountability in the use of taxpayers' funds but that this should not exclude simplicity and efficiency. organisations have a long history of responsible governance and management. In the case of Douglas Shire Meals on Wheels, they have been delivering nutritious meals to people in their homes since 1952. At the end of the day, it is about getting first hand advice from those working in the sector as to how to make things more straightforward and not falling victim to those bureaucrats working in departments in Canberra who have little idea of on-the-ground challenges and, of course, operations. On 18 June this year, the coalition committed to a policy of establishing not another big new regulator, like Labor, but a small educational and training body for the not-for-profit sector-a single reference point for access to information and guidance. The approach has many benefits, including that we will put in place a contract with the department for each agency instead of multiple contracts that duplicate the content and workload. We will simplify the auditing process so that agencies only need to provide one financial report each year. We will make the reporting requirements for governance simpler with the initial benchmark audit that will last for five years. Spot audits will only be undertaken if any adverse conduct is reported. We will work with the sector to make sure that whistleblowers can report misconduct under clear guidelines, without fear of reprisals. Ultimately, our measures as a whole will ensure that the responsibility for the conduct of these agencies rests with the agencies themselves, and not with government. In closing, bureaucratic red tape is a term that we are all unfortunately too familiar with. The American economist Thomas Sowell summed it up very well when he said: You will never understand bureaucracies until you understand that for bureaucrats procedure is These everything and outcomes are nothing But red tape moves from the inconvenient to the tragic when it serves to block the work of charities and not-for-profit organisations. It is time to stand up for a simpler and more efficient system that will allow people on the ground, who know how to do their jobs, to actually do their jobs. For these reasons, I certainly will not be supporting the bills that I am speaking on here today.",24
6,Dr JENSEN,Unknown," The Australian Charities and Not-for-profits Commission Bill 2012 is a throwback to the lazy philosophy of Labor and the misguided principles of centralisation. Centralised policy is slow, ineffective and expensive. Liberals believe in establishing a minimal charity commission. This body would have the explicit and transparent objective of education and training. Devolution and a competitive marketplace of ideas are the key tenets of the Liberal philosophy. This bill will enshrine a negative outlook in legislation-a normative framework that sees people as inherently corrupted, failing and in need of protection from each other. But we need protection from the real threat: government overreach. What Labor are proposing with this bill is no great surprise. It is no surprise in the sense that they will introduce another layer of bureaucracy and red tape, but it is frightening for small charities and not-forprofits. There are a number of areas of the bill which trouble both my constituents and me. The stated goal of this bill is to establish 'one stop, many uses', to streamline the regulatory process surrounding the operation of charities and not-for-profit organisations in Australia-streamlined regulation with a new level of federal red tape. Really? I cannot see how states would give up this right of jurisdiction. Without states jumping out, the new commission is simply jumping in with more regulation and more administrative burden. Constructive engagement was never really a priority-not with the states, not with the charities and not with Australians. The only certainty is the additional $4.8 million net expense saddled on the taxpayer this financial year. Page 5 of the explanatory memorandum states: The compliance savings from introducing the ACNC and a new regulatory framework are hard to quantify, particularly for this sector, due to country.' limited data availability. Limited talent, more like! There is a $4.8 million net expense to make doing good in our communities more difficult, not less. This is the sentiment of David Gonski, the chair of the government's education review panel. He said that we are: … the first country in the world to make being a NFP as a director more onerous than being on a for-profit. This tired and troubled government is out of touch with reality. Labor is good at spending other people's money. That $4.8 million of extra red tape would keep many of my constituents' bank accounts out of the red. In WA the Water Corporation have thrown an extra $21.6 million on the backs of their customers because of the carbon tax. That $4.8 million would go a long way. The reality is that good and honest people in my electorate like Mr Colin Waddellmanagers in local not-for-profit community enterprises-are frightened. In a submission to the Catholic Church during the committee hearings, fear is the factor-fear of the unknown. With so much regulation and so little time, organisations and individuals are afraid. The penalties are real, immediate and consequential. With so much regulation, so much legislation and so much dislocation, mistakes will happen. I support the recommendations and the view taken by the Catholic Church: if the prime objective is simplification-and I am in favour of thatthen, instead of having categories of 'deductible gift recipient' and 'basic religious charity', why not get them all to register for an ABN? Charity begins at home. President Reagan used to quip that the most important charities are made at the kitchen table. The bill before us today will make those decisions much easier-easier to put off saying, 'I can and I will give back to my Again, the explanatory memorandum accompanying this bill acknowledges that the total cost of action will increase, with the cost of compliance increasing exponentially for small not-for-profits and charities. Small entities that currently have no reporting obligations are a minor exception. These on entities would be required to report to the ACNC, increasing compliance burden. The coalition will go big for the little guy. If we do not, there is no doubt the ACNC will only grow in its scope and power will go big. It is explicitly stated as such in the bill and on page 13 of the explanatory memorandum: … the role of the ACNC will expand … From an economic perspective, having many efficient, competitive regulatory markets is optimal. Having minimal incidence of regulatory capture is ideal. Common sense, that rarest form, dictates that one should not fix something if it is not broken. What does a small charity or not-for-profit in Tangney have to gain with the introduction of this bill? The one thing that a small charity is said to gain from the ACNC is an online presence through the web infrastructure. Yet the very same experts have an average of 350 views on their own YouTube channel. Paint drying has more channels and on average the paint-drying clips have more views. Not value for the trade-off: a new, powerful ACNC federal body with oversight and monitoring powers for 350 views. A page on the ACNC website is the benefit they are selling us? Really? Our charities and not-for-profits are more than circumspect. Their fear is well founded. The government knew this all along, and that is the reason one group was given just 11 days to make a submission-this on a bill where the explanatory memorandum alone is 351 pages. I ask: how can the bill principally call this constructive 'engagement with stakeholders'? The machete management mafia will goad the unwilling into the light. It looks like intimidation. It smells like compulsion. In WA we call it Labor. The Gillard government is saying it is a voluntary sign-up. But if an organisation does not sign up then tax and concessions are withheld. They have six months to opt out and it is only reviewed every five years. Never in the course of a government has so much been found so wrong with what is so right by so few. I will just list a few highlights. The ACNC Bill establishes a charity passport. What is it? Why do we need it? The ACNC Bill also defines what a charity is. The bill states that receipt of government grants precludes an entity from being a basic religious charity. Why? With the not-for-profit sector being worth $43 billion and employing eight per cent of the labour force, and given the ACNC has information-gathering powers, the checks and balances for this commission are more than insufficient. This bill is the epitome of a federal government that takes too much tax from people, takes too much authority from the states and takes too much portal liberty with the Constitution. Simple, honest enterprise is the Australian way. The coalition will honour those values and support them in our every endeavour. We are proud of our people and optimistic in their goodness, knowing always that a government big enough to give you everything you want is a government big enough to take from you everything you have.",27
