speakerGroups,Speaker,Title,text,pageNumbers
0,NA,Unknown,"Wednesday, 8 March, 1967",14
1,Mr SPEAKER,Unknown,"Hon. W. J. Aston) took the chair at 2.30 p.m., and read prayers. NA",14
2,Mr CREAN,MIGRANT HOSTELS,"Can the Minister for Labour and National Service confirm that more than thirty summonses have been issued against tenants of some migrant hostels in Victoria for non-payment of increased tariffs? Is it a fact that no tenants of the Fishermen's Bend hostel in my electorate or the Brooklyn or Maribyrnong hostels in the electorate of the honourable member for Gellibrand have been proceeded against? If so, does this indicate that these hostels are substandard and that the Government is fearful of the adverse publicity which would flow if tariffs at these hostels were increased?",14
3,Mr BURY,MIGRANT HOSTELS,"I would like to dwell for a moment on the general background to the question. The Government did decide to increase hostel charges. This must inevitably be done from time to time as wages and costs generally rise. The cost of running hostels can be roughly apportioned as 40% wages cost of a direct character, 30% food costs and 30% administration and other costs. Every time the basic wage is increased all these costs increase with varying time lags and the increases flow through to other sectors. Over the years the proportion of hostel charges which has been borne by the taxpayer has increased. Some years ago hostel residents were called upon to pay a much higher proportion of hostel costs than they are today. About three years ago costs rose to a point where the taxpayer was paying about 40%. So if other costs which are not normally allowed for in fixing hostel charges are included, the taxpayer was bearing roughly half the cost of running the hostels. We decided that 40% was a reasonable contribution for the taxpayer to make and that having regard to the inevitable and unavoidable rise in costs, despite considerable increases in efficiency, it was necessary to raise charges. We examined the situation with great care. In some cases increases in charges were proportionately greater than in others, the general principle adopted being that persons on lower incomes with the largest families should benefit rather than other tenants. Following this decision we have increased charges and, quite naturally, a number of residents objected to the increases. It is very difficult to persuade anybody with a pain in his pocket that the pain is not there. It is a hopeless task. So we made it clear that the charges had to be borne. Regrettably, a sizeable proportion of tenants has not yet paid the new charges, only the old ones. We have done our best to make it clear that these charges have to be paid. If, unfortunately, they are not paid, we have to take legal action. I cannot give specific answers with relation to the particular hostels mentioned by the honourable member for Melbourne Ports, but I can say that overall there are quite a number of people who are not paying the increased charges. There is no reason to single out those hostels. Our hostels do vary in quality. Some of them certainly are not as good as we would like. Others, particularly the newer ones, are very good. We are replacing what we regard as some of the least satisfactory hostels. As honourable members know, we have plans for Springvale and Randwick. We also have quite a big programme for improving conditions in the other hostels. Some $18m has been spent since Commonwealth Hostels Ltd took over, and we will continue the programme of improvement. A great many services are provided in hostels, but one must recognise that it is not pleasant for a family to live in communal conditions. Naturally, some of the inhabitants come across people whom they do not particularly like, and various natural petty differences keep cropping up. We meet all the complaints that we can meet on an ad hoc basis. I think those honourable members opposite who, because of their interest in this matter over a long period are familiar with the problems, will recognise that, on the whole, Commonwealth Hostels Ltd has done a first class job. No other country provides these kinds of facilities for new immigrants, but the facilities can never be perfect. There will always be sources of irritation, and when increased charges have to be borne this inflames the whole situation. I hope honourable members will have regard for what has been done in the hostels and that they will also have regard for the taxpayers, because the vast bulk of these costs is borne by the masses of wage earners in the country. It is true that the wage earners have enjoyed increases in wages, but the inhabitants of the hostels also have received quite considerable increases since the charges were last adjusted. NA Mr St JOHN- I address a question to the Minister for National Development. Has the Minister's attention been directed to a report in the 'Age' of 18 th February 1967 to the effect that in a wrangle between the Victorian, New South Wales and Commonwealth governments over ownership of offshore gas beyond the three-mile limit Victoria has won the right to sell its offshore mineral assets to other States without Commonwealth control and is now expected to negotiate the sale of natural gas to New South Wales at the highest price the market will bear? In view of the Minister's previous statements in the House that the Commonwealth held firmly to the view that jurisdiction over these deposits rested with it and that these resources belonged to the Commonwealth, will he ensure that any agreement between the Commonwealth and the State of Victoria relating to this gas, and any legislation introduced to give effect to such agreement, will provide that such gas is to be treated and dealt with not as the property of Victoria but as a national asset which must be made available to all States on equal terms?",14
4,Mr FAIRBAIRN,OFFSHORE PETROLEUM,"The question of jurisdiction over natural gas discoveries offshore has been set aside. Very protracted negotiations have been going on between the Commonwealth and the States in order to achieve a common code so that there will be no question of litigation over jurisdiction. It is intended that the Commonwealth and the States, in consultation, shall regard offshore areas of gas and oil as national assets and that they shall be treated as such. Any purchaser of gas from Victoria is perfectly free to negotiate directly with the company that has found the gas. The Victorian Government has agreed that it will not withhold permission to sell gas interstate if two conditions are satisfied. It insists on proof that the reserves of gas are sufficient to allow contractual obligations already made with Victoria to be carried out. It insists further that regard be had to prices which have been negotiated in Victoria. NA NA",15
5,Mr EJ HARRINSON,REGISTRY,"Is the Minister for Labour and National Service aware of the failure of the servicing resources of the Commonwealth Conciliation and Arbitration registry to keep pace with the output of decisions, resulting in a delay of one year in providing printed reports and of two and a half years in the publication of the Commonwealth Arbitration Reports? Is the Minister also aware that in order to meet the pressure of work regular overtime is being forced upon the registry? If he is so aware, when does he propose to take the necessary action to provide increased staff and, if necessary, to examine the possible need of changes in organisation within the registry thereby enabling the work of the department to be brought up to date?",15
6,Mr BURY,REGISTRY,I am aware in general terms that there is unfortunately some delay occurring at the registry. All branches of the Government service have to be staffed by good people. The work cannot be done in a sloppy fashion. Good staff is not easy to obtain. However I note the honourable member's question and will see what further measures can be taken to speed up the process concerned. NA,15
7,Mr DRURY,NAZI WAR CRIMINALS,"I address a question to the Minister for External Affairs. In view of repeated claims in certain overseas quarters that some top Nazi war criminals have undergone plastic surgery and are living in the Argentine, and in Havana, Cuba, can the Minister say whether efforts are still being made by the appropriate international authorities to locate them and to bring them to trial before the extended period for the trial of World War I I criminals expires?",15
8,Mr HASLUCK,NAZI WAR CRIMINALS,I am personally unaware of the allegation that the honourable member made in the early part of his question. That being so I ask him to put the whole question on notice so that I may examine that part of the question and answer both parts of his question on NA,15
9,Mr BARNARD,SOUTH VIETNAM,"I direct a question to the Minister for External Affairs. I him to a statement on Vietnam made Sir Robert Menzies in this House on 29th April 1965. I quote from page 1060 of Hansard of that date, where Sir Robert said: We have progressively increased our programme of economic aid to South Vietnam so that runs at the rate of about £lm a year. In his foreign affairs statement the Minister said that Australia's civil assistance to nam had been increased to a $2m commitlong ment in the current nnanciai year. He said that this was 70% higher than in 1965-66. Will the Minister clarify his statement in the light of Sir Robert Menzies' statement that two years ago Australia's civil assistjection. ance was already $2m? Will the Minister account for the increase of 70% to he referred?",16
